"Problem_Type","Instance_Type","Objectives","Variables","Constraints","Instance_ID","Algorithm","LP_Solver","Total_Threads","Num_Non_Dom_Pts_Found","Hypervolume_Gap","Cardinality","Coverage","Uniformity","Time"
"BOMBLP","Hadi",2,320,320,"22","V5","CPLEXEfficient",4,6821,0.1561543,0.0,0.0011594,0.081681,128.8624859
"BOMBLP","Hadi",2,320,320,"22","V5","Clp",1,297,0.4652485,0.0,0.0030688,1.8648649,120.170366
"BOMBLP","Hadi",2,320,320,"22","V5","GLPK",1,2761,0.2365393,0.0,0.0015654,0.2005814,124.535316
"BOMBLP","Hadi",2,320,320,"22","V5","Gurobi",1,1665,0.2172436,0.0,0.0014963,0.3329312,121.357538
"BOMBLP","Hadi",2,320,320,"22","V5","SCIP",1,209,0.5472747,0.0,0.0036662,2.6538462,129.971664
"BOMBLP","Hadi",2,320,320,"23","V1","CPLEXEfficient",1,35,3.4683829,0.0,0.0176043,14.2,0.3924408
"BOMBLP","Hadi",2,320,320,"23","V2","CPLEXEfficient",1,42,1.5736674,0.0,0.0124348,11.8333333,0.5944319
"BOMBLP","Hadi",2,320,320,"23","V3","CPLEXEfficient",1,90,1.1044968,0.0,0.0080197,5.5222222,1.5974948
"BOMBLP","Hadi",2,320,320,"23","V4","CPLEXEfficient",1,2948,0.2984887,0.0,0.0019654,0.1691627,121.431699
"BOMBLP","Hadi",2,320,320,"23","V5","CPLEX",1,2939,0.2115072,0.0,0.0015988,0.1691627,120.9308882
"BOMBLP","Hadi",2,320,320,"23","V5","CPLEXEfficient",1,2712,0.216136,0.0,0.0014352,0.1834625,121.1454229
"BOMBLP","Hadi",2,320,320,"23","V5","CPLEXEfficient",2,3015,0.1830431,0.0,0.001429,0.1662207,122.403091
"BOMBLP","Hadi",2,320,320,"23","V5","CPLEXEfficient",3,4604,0.1746598,0.0,0.0013933,0.1086576,124.330456
"BOMBLP","Hadi",2,320,320,"23","V5","CPLEXEfficient",4,6427,0.1553791,0.0,0.0011678,0.0778631,128.0198011
"BOMBLP","Hadi",2,320,320,"23","V5","Clp",1,297,0.5714248,0.0,0.0040329,1.6790541,123.5421271
"BOMBLP","Hadi",2,320,320,"23","V5","GLPK",1,2914,0.1894556,0.0,0.001461,0.1709666,121.8506589
"BOMBLP","Hadi",2,320,320,"23","V5","Gurobi",1,1528,0.2824706,0.0,0.0020331,0.3261155,121.246732
"BOMBLP","Hadi",2,320,320,"23","V5","SCIP",1,179,0.6151952,0.0,0.0047628,2.7921348,122.971426
"BOMBLP","Hadi",2,320,320,"24","V1","CPLEXEfficient",1,39,3.5967937,0.0,0.0162612,10.7948718,0.3863001
"BOMBLP","Hadi",2,320,320,"24","V2","CPLEXEfficient",1,39,1.6429254,0.0,0.0115385,10.7948718,0.5769489
"BOMBLP","Hadi",2,320,320,"24","V3","CPLEXEfficient",1,87,1.2693268,0.0,0.0083652,4.8390805,1.5164771
"BOMBLP","Hadi",2,320,320,"24","V4","CPLEXEfficient",1,3194,0.4365165,0.0,0.0025384,0.132515,121.9026911
"BOMBLP","Hadi",2,320,320,"24","V5","CPLEX",1,3113,0.2654915,0.0,0.0015482,0.1352393,126.405988
"BOMBLP","Hadi",2,320,320,"24","V5","CPLEXEfficient",1,3036,0.236057,0.0,0.001429,0.1388981,123.875246
"BOMBLP","Hadi",2,320,320,"24","V5","CPLEXEfficient",2,3123,0.2129539,0.0,0.0012526,0.1357189,122.727067
"BOMBLP","Hadi",2,320,320,"24","V5","CPLEXEfficient",3,3999,0.1848015,0.0,0.0011403,0.1061523,123.5056362
"BOMBLP","Hadi",2,320,320,"24","V5","CPLEXEfficient",4,5347,0.1710593,0.0,0.0011158,0.0796142,125.6146319
"BOMBLP","Hadi",2,320,320,"24","V5","Clp",1,273,0.5745601,0.0,0.0033736,1.5421245,123.088938
"BOMBLP","Hadi",2,320,320,"24","V5","GLPK",1,2947,0.2582733,0.0,0.0014991,0.143246,125.5904579
"BOMBLP","Hadi",2,320,320,"24","V5","Gurobi",1,1730,0.275695,0.0,0.0017838,0.2444832,121.482311
"BOMBLP","Hadi",2,320,320,"24","V5","SCIP",1,202,0.6362086,0.0,0.0041651,2.0945274,123.6121039
"BOMBLP","Hadi",2,320,320,"25","V1","CPLEXEfficient",1,36,3.2283545,0.0,0.0162214,13.5555556,0.3867629
"BOMBLP","Hadi",2,320,320,"25","V2","CPLEXEfficient",1,40,1.865905,0.0,0.0134826,12.2,0.527221
"BOMBLP","Hadi",2,320,320,"25","V3","CPLEXEfficient",1,84,1.3683053,0.0,0.0092636,5.8095238,1.292187
"BOMBLP","Hadi",2,320,320,"25","V4","CPLEXEfficient",1,2909,0.359094,0.0,0.0022364,0.1682759,121.5965152
"BOMBLP","Hadi",2,320,320,"25","V5","CPLEX",1,2657,0.2618949,0.0,0.0017946,0.1836658,123.1257279
"BOMBLP","Hadi",2,320,320,"25","V5","CPLEXEfficient",1,2740,0.2683443,0.0,0.0017662,0.1783626,124.5577729
"BOMBLP","Hadi",2,320,320,"25","V5","CPLEXEfficient",2,3085,0.2003763,0.0,0.0013768,0.1590094,122.692163
"BOMBLP","Hadi",2,320,320,"25","V5","CPLEXEfficient",3,4855,0.1908787,0.0,0.0013019,0.1009516,125.1456351
"BOMBLP","Hadi",2,320,320,"25","V5","CPLEXEfficient",4,6602,0.1812449,0.0,0.0012532,0.0742544,128.2569349
"BOMBLP","Hadi",2,320,320,"25","V5","Clp",1,287,0.6243413,0.0,0.0038785,1.7003484,122.7377851
"BOMBLP","Hadi",2,320,320,"25","V5","GLPK",1,3182,0.2528737,0.0,0.0016254,0.1539918,126.4434581
"BOMBLP","Hadi",2,320,320,"25","V5","Gurobi",1,1868,0.2594219,0.0,0.0017892,0.2613819,121.7124228
"BOMBLP","Hadi",2,320,320,"25","V5","SCIP",1,241,0.5701705,0.0,0.0041005,2.0248963,123.108294
"BOUFLP","Hadi",2,816,850,"1","V1","CPLEXEfficient",1,4,29.5611256,0.0,0.0964307,7.25,0.0201068
"BOUFLP","Hadi",2,816,850,"1","V2","CPLEXEfficient",1,9,20.2426399,3.4482759,0.0790526,3.1111111,0.0274768
"BOUFLP","Hadi",2,816,850,"1","V3","CPLEXEfficient",1,26,16.0030684,10.3448276,0.0127882,1.0,0.0980828
"BOUFLP","Hadi",2,816,850,"1","V4","CPLEXEfficient",1,1328,4.5250359,0.0,0.0075658,0.0218373,120.4276762
"BOUFLP","Hadi",2,816,850,"1","V5","CPLEX",1,598,4.4380827,3.4482759,0.0058438,0.0468227,88.9808271
"BOUFLP","Hadi",2,816,850,"1","V5","CPLEXEfficient",1,888,4.4208448,3.4482759,0.0050368,0.0315315,84.967586
"BOUFLP","Hadi",2,816,850,"1","V5","CPLEXEfficient",2,1058,4.4595322,6.8965517,0.0061358,0.0255198,84.393714
"BOUFLP","Hadi",2,816,850,"1","V5","CPLEXEfficient",3,1642,4.4642951,6.8965517,0.0062446,0.0164434,84.104017
"BOUFLP","Hadi",2,816,850,"1","V5","CPLEXEfficient",4,1904,4.4673788,6.8965517,0.0062795,0.0141807,84.2656801
"BOUFLP","Hadi",2,816,850,"1","V5","Clp",1,51,15.575897,13.7931034,0.0120405,0.4901961,18.0058918
"BOUFLP","Hadi",2,816,850,"1","V5","Gurobi",1,337,1.5966593,10.3448276,0.0032958,0.0771513,92.6974452
"BOUFLP","Hadi",2,816,850,"2","V1","CPLEXEfficient",1,3,60.2038246,0.0,0.3927121,12.0,0.0314372
"BOUFLP","Hadi",2,816,850,"2","V2","CPLEXEfficient",1,10,8.1983491,0.0,0.086444,3.6,0.0327752
"BOUFLP","Hadi",2,816,850,"2","V3","CPLEXEfficient",1,26,5.8472647,8.3333333,0.019191,1.2692308,0.111443
"BOUFLP","Hadi",2,816,850,"2","V4","CPLEXEfficient",1,910,1.7393325,0.0,0.0076682,0.0395604,120.1196721
"BOUFLP","Hadi",2,816,850,"2","V5","CPLEX",1,720,1.5814033,0.0,0.0076885,0.05,90.18876
"BOUFLP","Hadi",2,816,850,"2","V5","CPLEXEfficient",1,738,1.3282355,0.0,0.00416,0.0487805,83.9293778
"BOUFLP","Hadi",2,816,850,"2","V5","CPLEXEfficient",2,1315,1.2790808,0.0,0.0060979,0.0273764,84.4110749
"BOUFLP","Hadi",2,816,850,"2","V5","CPLEXEfficient",3,1703,1.234793,0.0,0.0105322,0.0211392,83.7910562
"BOUFLP","Hadi",2,816,850,"2","V5","CPLEXEfficient",4,2016,1.2348805,0.0,0.0061183,0.0178571,83.3809631
"BOUFLP","Hadi",2,816,850,"2","V5","Clp",1,23,15.5191465,0.0,0.0972739,1.5652174,84.396095
"BOUFLP","Hadi",2,816,850,"2","V5","Gurobi",1,237,2.4047788,5.5555556,0.0370684,0.1434599,89.1424119
"BOUFLP","Hadi",2,816,850,"3","V1","CPLEXEfficient",1,1,100.0,0.0,33.3010983,63.0,0.072943
"BOUFLP","Hadi",2,816,850,"3","V2","CPLEXEfficient",1,16,5.2067884,0.0,0.0407862,3.9375,0.1067231
"BOUFLP","Hadi",2,816,850,"3","V3","CPLEXEfficient",1,27,3.0634466,0.0,0.0269371,2.3333333,0.2427549
"BOUFLP","Hadi",2,816,850,"3","V4","CPLEXEfficient",1,1364,0.6229951,1.5873016,0.0049934,0.0454545,119.8496192
"BOUFLP","Hadi",2,816,850,"3","V5","CPLEX",1,736,0.4794138,1.5873016,0.0048388,0.0842391,90.0857089
"BOUFLP","Hadi",2,816,850,"3","V5","CPLEXEfficient",1,832,0.578203,0.0,0.007392,0.0757212,85.2132838
"BOUFLP","Hadi",2,816,850,"3","V5","CPLEXEfficient",2,1093,0.4553403,3.1746032,0.0066732,0.0558097,84.151835
"BOUFLP","Hadi",2,816,850,"3","V5","CPLEXEfficient",3,1511,0.4995984,3.1746032,0.0058853,0.0403706,84.09536
"BOUFLP","Hadi",2,816,850,"3","V5","CPLEXEfficient",4,1792,0.4918638,3.1746032,0.0037841,0.0340402,84.3725109
"BOUFLP","Hadi",2,816,850,"3","V5","Clp",1,41,4.7705672,1.5873016,0.0624394,1.5121951,83.592581
"BOUFLP","Hadi",2,816,850,"3","V5","Gurobi",1,217,0.7250557,1.5873016,0.0181532,0.2857143,90.237143
"BOUFLP","Hadi",2,816,850,"4","V1","CPLEXEfficient",1,2,100.0,0.0,5.8244719,31.5,0.0925429
"BOUFLP","Hadi",2,816,850,"4","V2","CPLEXEfficient",1,14,3.5253087,3.1746032,0.0301366,4.3571429,0.0933211
"BOUFLP","Hadi",2,816,850,"4","V3","CPLEXEfficient",1,31,1.5322905,4.7619048,0.0115194,1.9354839,0.205641
"BOUFLP","Hadi",2,816,850,"4","V4","CPLEXEfficient",1,641,1.161533,3.1746032,0.0060797,0.0951638,120.122504
"BOUFLP","Hadi",2,816,850,"4","V5","CPLEX",1,440,0.5505372,3.1746032,0.0026142,0.1386364,88.1811469
"BOUFLP","Hadi",2,816,850,"4","V5","CPLEXEfficient",1,304,0.6444565,6.3492063,0.0051872,0.1940789,83.9339838
"BOUFLP","Hadi",2,816,850,"4","V5","CPLEXEfficient",2,558,0.6893828,4.7619048,0.0032044,0.1075269,83.7639961
"BOUFLP","Hadi",2,816,850,"4","V5","CPLEXEfficient",3,742,1.0355278,6.3492063,0.0034015,0.0795148,83.570354
"BOUFLP","Hadi",2,816,850,"4","V5","CPLEXEfficient",4,797,0.7060782,6.3492063,0.0029316,0.0740276,83.2127421
"BOUFLP","Hadi",2,816,850,"4","V5","Clp",1,67,3.582138,11.1111111,0.0331341,0.8358209,74.241266
"BOUFLP","Hadi",2,816,850,"4","V5","Gurobi",1,257,0.6403565,9.5238095,0.0058349,0.2217899,90.9169672
"BOUFLP","Hadi",2,1275,1300,"5","V1","CPLEXEfficient",1,4,64.4682299,0.0,0.4482671,12.75,0.032155
"BOUFLP","Hadi",2,1275,1300,"5","V2","CPLEXEfficient",1,16,3.0764002,3.9215686,0.0274256,3.0625,0.046279
"BOUFLP","Hadi",2,1275,1300,"5","V3","CPLEXEfficient",1,39,1.3469289,3.9215686,0.012434,1.2564103,0.190547
"BOUFLP","Hadi",2,1275,1300,"5","V4","CPLEXEfficient",1,395,0.7301593,0.0,0.0058887,0.1291139,120.0373421
"BOUFLP","Hadi",2,1275,1300,"5","V5","CPLEX",1,376,0.5275948,0.0,0.0049,0.1356383,93.22527
"BOUFLP","Hadi",2,1275,1300,"5","V5","CPLEXEfficient",1,292,0.9785593,0.0,0.0070922,0.1746575,85.1603248
"BOUFLP","Hadi",2,1275,1300,"5","V5","CPLEXEfficient",2,538,0.6777948,0.0,0.0042723,0.0947955,84.5925992
"BOUFLP","Hadi",2,1275,1300,"5","V5","CPLEXEfficient",3,695,0.4660364,0.0,0.0036232,0.0733813,84.66348
"BOUFLP","Hadi",2,1275,1300,"5","V5","CPLEXEfficient",4,776,0.5577813,0.0,0.0038465,0.0657216,83.1533091
"BOUFLP","Hadi",2,1275,1300,"5","V5","Clp",1,62,1.033537,5.8823529,0.0143175,0.7741935,85.4667909
"BOUFLP","Hadi",2,1275,1300,"5","V5","Gurobi",1,255,0.4121545,3.9215686,0.0020398,0.1921569,103.8711889
"BOUFLP","Hadi",2,1275,1300,"6","V1","CPLEXEfficient",1,2,100.0,0.0,1.8272619,32.0,0.1022749
"BOUFLP","Hadi",2,1275,1300,"6","V2","CPLEXEfficient",1,16,5.8751732,0.0,0.0398208,4.0,0.122683
"BOUFLP","Hadi",2,1275,1300,"6","V3","CPLEXEfficient",1,33,3.6181975,3.125,0.0265062,1.8787879,0.347537
"BOUFLP","Hadi",2,1275,1300,"6","V4","CPLEXEfficient",1,644,0.7213067,0.0,0.0062178,0.0993789,120.210706
"BOUFLP","Hadi",2,1275,1300,"6","V5","CPLEX",1,610,0.5773614,1.5625,0.0045657,0.1032787,99.490896
"BOUFLP","Hadi",2,1275,1300,"6","V5","CPLEXEfficient",1,550,0.6338109,1.5625,0.0042783,0.1145455,89.1286991
"BOUFLP","Hadi",2,1275,1300,"6","V5","CPLEXEfficient",2,884,0.7644962,1.5625,0.0051655,0.071267,87.7554889
"BOUFLP","Hadi",2,1275,1300,"6","V5","CPLEXEfficient",3,1141,0.6393008,1.5625,0.0049895,0.0552147,87.258575
"BOUFLP","Hadi",2,1275,1300,"6","V5","CPLEXEfficient",4,1242,0.5907515,1.5625,0.0040281,0.0507246,87.074059
"BOUFLP","Hadi",2,1275,1300,"6","V5","Clp",1,70,2.0402128,6.25,0.0238418,0.8571429,88.218303
"BOUFLP","Hadi",2,1275,1300,"6","V5","Gurobi",1,416,0.4101767,7.8125,0.0040108,0.1418269,112.163615
"BOUFLP","Hadi",2,1275,1300,"7","V1","CPLEXEfficient",1,4,100.0,0.0,1.8252067,21.5,0.0539851
"BOUFLP","Hadi",2,1275,1300,"7","V2","CPLEXEfficient",1,26,2.3950171,1.1627907,0.023874,3.2692308,0.0842559
"BOUFLP","Hadi",2,1275,1300,"7","V3","CPLEXEfficient",1,50,1.1454658,1.1627907,0.0136162,1.7,0.260262
"BOUFLP","Hadi",2,1275,1300,"7","V4","CPLEXEfficient",1,543,0.4525414,1.1627907,0.0044531,0.1565378,120.0636191
"BOUFLP","Hadi",2,1275,1300,"7","V5","CPLEX",1,519,0.4033305,4.6511628,0.0064055,0.1579961,99.4832039
"BOUFLP","Hadi",2,1275,1300,"7","V5","CPLEXEfficient",1,454,0.400133,5.8139535,0.006173,0.1784141,90.7147641
"BOUFLP","Hadi",2,1275,1300,"7","V5","CPLEXEfficient",2,714,0.2649939,3.4883721,0.0022545,0.1162465,88.357255
"BOUFLP","Hadi",2,1275,1300,"7","V5","CPLEXEfficient",3,870,0.3080219,3.4883721,0.0034396,0.0954023,87.143096
"BOUFLP","Hadi",2,1275,1300,"7","V5","CPLEXEfficient",4,1009,0.2708684,3.4883721,0.0023671,0.0822597,86.9197559
"BOUFLP","Hadi",2,1275,1300,"7","V5","Clp",1,61,1.3747952,4.6511628,0.0152078,1.3442623,87.6942
"BOUFLP","Hadi",2,1275,1300,"7","V5","Gurobi",1,476,0.1827317,6.9767442,0.0010523,0.1680672,111.4116728
"BOUFLP","Hadi",2,1275,1300,"8","V1","CPLEXEfficient",1,3,17.2445071,0.0,0.1550217,40.3333333,0.0540941
"BOUFLP","Hadi",2,1275,1300,"8","V2","CPLEXEfficient",1,24,1.7066381,1.6528926,0.0193207,4.9583333,0.080987
"BOUFLP","Hadi",2,1275,1300,"8","V3","CPLEXEfficient",1,57,0.7866085,3.3057851,0.0127522,2.0526316,0.2839389
"BOUFLP","Hadi",2,1275,1300,"8","V4","CPLEXEfficient",1,586,0.418439,3.3057851,0.0061369,0.1996587,120.080503
"BOUFLP","Hadi",2,1275,1300,"8","V5","CPLEX",1,473,0.3397263,4.1322314,0.002714,0.2452431,94.9228599
"BOUFLP","Hadi",2,1275,1300,"8","V5","CPLEXEfficient",1,497,0.2437163,3.3057851,0.0024746,0.2354125,90.6692131
"BOUFLP","Hadi",2,1275,1300,"8","V5","CPLEXEfficient",2,755,0.2507112,4.1322314,0.0029811,0.1536424,89.0793319
"BOUFLP","Hadi",2,1275,1300,"8","V5","CPLEXEfficient",3,874,0.5472627,4.1322314,0.0030073,0.1327231,88.002224
"BOUFLP","Hadi",2,1275,1300,"8","V5","CPLEXEfficient",4,1093,0.2021969,3.3057851,0.0025476,0.1070448,88.7727649
"BOUFLP","Hadi",2,1275,1300,"8","V5","Clp",1,84,2.4006315,3.3057851,0.0172943,1.3928571,88.1742489
"BOUFLP","Hadi",2,1275,1300,"8","V5","Gurobi",1,421,0.1890457,8.2644628,0.0027351,0.263658,105.2157109
"BOUFLP","Hadi",2,2550,2550,"10","V1","CPLEXEfficient",1,4,100.0,0.0,22.596534,46.5,0.2068331
"BOUFLP","Hadi",2,2550,2550,"10","V2","CPLEXEfficient",1,42,0.9569823,2.688172,0.0121094,4.3095238,0.28145
"BOUFLP","Hadi",2,2550,2550,"10","V3","CPLEXEfficient",1,61,0.8184376,2.688172,0.0085276,2.9672131,0.969687
"BOUFLP","Hadi",2,2550,2550,"10","V4","CPLEXEfficient",1,323,0.2548351,1.6129032,0.0034614,0.5665635,120.0891862
"BOUFLP","Hadi",2,2550,2550,"10","V5","CPLEX",1,416,0.1457531,3.7634409,0.0027534,0.4302885,120.150244
"BOUFLP","Hadi",2,2550,2550,"10","V5","CPLEXEfficient",1,338,0.1594256,3.7634409,0.0020193,0.5295858,114.274404
"BOUFLP","Hadi",2,2550,2550,"10","V5","CPLEXEfficient",2,424,0.1475875,2.1505376,0.0022993,0.4292453,106.4491491
"BOUFLP","Hadi",2,2550,2550,"10","V5","CPLEXEfficient",3,433,0.1870146,2.1505376,0.0032286,0.4203233,104.5800869
"BOUFLP","Hadi",2,2550,2550,"10","V5","CPLEXEfficient",4,454,0.1551277,2.688172,0.0021297,0.3986784,101.3914211
"BOUFLP","Hadi",2,2550,2550,"10","V5","Clp",1,158,0.4819697,5.9139785,0.0087807,1.1075949,120.7497368
"BOUFLP","Hadi",2,2550,2550,"10","V5","Gurobi",1,307,0.1668612,6.4516129,0.0025323,0.5667752,120.1219561
"BOUFLP","Hadi",2,2550,2550,"11","V1","CPLEXEfficient",1,2,47.9872636,0.0,0.3713914,108.5,0.2177172
"BOUFLP","Hadi",2,2550,2550,"11","V2","CPLEXEfficient",1,49,0.7996165,0.921659,0.0094254,4.3877551,0.298789
"BOUFLP","Hadi",2,2550,2550,"11","V3","CPLEXEfficient",1,65,0.6463993,0.921659,0.0114224,3.3076923,1.060632
"BOUFLP","Hadi",2,2550,2550,"11","V4","CPLEXEfficient",1,356,0.1565784,1.3824885,0.0041443,0.6011236,120.1381981
"BOUFLP","Hadi",2,2550,2550,"11","V5","CPLEX",1,343,0.137188,4.6082949,0.0037434,0.6034985,119.2952309
"BOUFLP","Hadi",2,2550,2550,"11","V5","CPLEXEfficient",1,335,0.1539395,4.1474654,0.0035241,0.6208955,111.8033321
"BOUFLP","Hadi",2,2550,2550,"11","V5","CPLEXEfficient",2,460,0.1195137,4.1474654,0.0020132,0.4521739,107.761205
"BOUFLP","Hadi",2,2550,2550,"11","V5","CPLEXEfficient",3,501,0.1333538,3.6866359,0.0025585,0.4171657,107.6641409
"BOUFLP","Hadi",2,2550,2550,"11","V5","CPLEXEfficient",4,569,0.1188368,3.6866359,0.0023966,0.3673111,103.899317
"BOUFLP","Hadi",2,2550,2550,"11","V5","Clp",1,137,0.8811725,2.764977,0.0158186,1.540146,120.538115
"BOUFLP","Hadi",2,2550,2550,"11","V5","Gurobi",1,314,0.1379133,6.9124424,0.0029211,0.6433121,120.2087631
"BOUFLP","Hadi",2,2550,2550,"12","V1","CPLEXEfficient",1,3,44.2439707,0.0,0.2594076,82.3333333,0.2356761
"BOUFLP","Hadi",2,2550,2550,"12","V2","CPLEXEfficient",1,43,0.8532851,2.0242915,0.0117577,5.627907,0.3217828
"BOUFLP","Hadi",2,2550,2550,"12","V3","CPLEXEfficient",1,66,0.7588571,2.0242915,0.0101982,3.6666667,1.0011909
"BOUFLP","Hadi",2,2550,2550,"12","V4","CPLEXEfficient",1,451,0.1430072,3.2388664,0.0024263,0.5299335,120.3118849
"BOUFLP","Hadi",2,2550,2550,"12","V5","CPLEX",1,467,0.1096726,6.4777328,0.0025019,0.4946467,120.1971211
"BOUFLP","Hadi",2,2550,2550,"12","V5","CPLEXEfficient",1,408,0.1169508,7.2874494,0.0026009,0.5612745,120.1557388
"BOUFLP","Hadi",2,2550,2550,"12","V5","CPLEXEfficient",2,593,0.0842694,3.6437247,0.0021225,0.4013491,110.3794098
"BOUFLP","Hadi",2,2550,2550,"12","V5","CPLEXEfficient",3,698,0.0788529,4.4534413,0.0020297,0.3381089,117.7545071
"BOUFLP","Hadi",2,2550,2550,"12","V5","CPLEXEfficient",4,779,0.0871594,4.048583,0.0019692,0.3042362,120.5666232
"BOUFLP","Hadi",2,2550,2550,"12","V5","Clp",1,164,1.0777492,5.2631579,0.0240052,1.4268293,120.08637
"BOUFLP","Hadi",2,2550,2550,"12","V5","Gurobi",1,338,0.1138956,10.1214575,0.0027208,0.6568047,120.129297
"BOUFLP","Hadi",2,2550,2550,"9","V1","CPLEXEfficient",1,2,62.3225555,0.0,0.3414075,71.0,0.1168752
"BOUFLP","Hadi",2,2550,2550,"9","V2","CPLEXEfficient",1,35,1.5517349,2.1126761,0.0164467,3.9714286,0.19859
"BOUFLP","Hadi",2,2550,2550,"9","V3","CPLEXEfficient",1,54,1.2557006,2.1126761,0.0110478,2.5740741,0.767046
"BOUFLP","Hadi",2,2550,2550,"9","V4","CPLEXEfficient",1,286,0.6234968,2.1126761,0.0052872,0.486014,120.0873809
"BOUFLP","Hadi",2,2550,2550,"9","V5","CPLEX",1,313,0.3323247,0.7042254,0.0038571,0.4504792,119.773982
"BOUFLP","Hadi",2,2550,2550,"9","V5","CPLEXEfficient",1,251,0.3989323,2.1126761,0.0038489,0.5537849,107.554857
